OU_ID,FACILITY_NAME,TYPE,ADDRESS_1,ADDRESS_2,ADDRESS_3,PCODE,STATE,TELEPHONE,FAX,SUPERIOR_ORG_ID,SUPERIOR_ORG_NAME,LATITUDE,LONGITUDE
639955,NORTHAM POST SHOP,RP,,239 FITZGERALD ST E,NORTHAM WA,6401,WA,08 9621 6010,08 9621 6011,607937,SOUTHERN RETAIL NETWORK,,
640550,OSBORNE PARK POST SHOP,RP,SHOP 7 OSBORNE PARK SHOPPING CENTRE,212 MAIN ST,OSBORNE PARK WA,6017,WA,08 9461 7320,08 9461 7329,607945,NORTHERN RETAIL NETWORK,,
640630,PALMYRA POST SHOP,RP,STAMMERS SHOPPING CENTRE,SHOP 6 265-277 CANNING HWY,PALMYRA WA,6157,WA,08 9239 7606,08 9239 7607,607937,SOUTHERN RETAIL NETWORK,,
641174,PORT HEDLAND POST SHOP,RP,,16 WEDGE ST,PORT HEDLAND WA,6721,WA,08 9173 5140,08 9173 1548,607945,NORTHERN RETAIL NETWORK,,
641502,ROCKINGHAM POST SHOP,RP,SHOP 116 ROCKINGHAM CITY SHOPPING CENTRE,1 COUNCIL AVE,ROCKINGHAM WA,6168,WA,08 9599 7900,08 9599 7909,607937,SOUTHERN RETAIL NETWORK,,
641772,PERTH ST GEORGES TCE POST SHOP,RP,,66 ST GEORGES TCE,PERTH WA,6000,WA,08 9237 5901,08 9237 5903,607945,NORTHERN RETAIL NETWORK,,
641967,SCARBOROUGH POST SHOP,RP,,SHOP 1 23-27 SCARBOROUGH BEACH RD,SCARBOROUGH WA,6019,WA,08 9237 7034,08 9237 7035,607945,NORTHERN RETAIL NETWORK,,
642388,SOUTH HEDLAND POST SHOP,RP,THE HOMESTEAD CENTRE,LOT 31 THROSSELL RD,SOUTH HEDLAND WA,6722,WA,08 9172 3178,08 9172 2236,607945,NORTHERN RETAIL NETWORK,,
642409,SOUTH PERTH POST SHOP,RP,,103 MILLPOINT ROAD,SOUTH PERTH WA,6151,WA,08 9237 5571,08 9237 5572,607937,SOUTHERN RETAIL NETWORK,,
642521,SUBIACO POST SHOP,RP,,172 ROKEBY RD,SUBIACO WA,6008,WA,08 9237 5522,08 9237 5521,607945,NORTHERN RETAIL NETWORK,,
643049,VICTORIA PARK POST SHOP,RP,,414 ALBANY HIGHWAY,VICTORIA PARK WA,6100,WA,08 9461 7500,08 9461 7509,607937,SOUTHERN RETAIL NETWORK,,
643057,EAST VICTORIA PARK POST SHOP,RP,THE PARK CENTRE,SHOP 30  789 ALBANY HWY,EAST VICTORIA PARK WA,6101,WA,08 9461 7510,08 9461 7519,607937,SOUTHERN RETAIL NETWORK,,
643444,WANNEROO POST SHOP,RP,,UNIT 4/18 DUNDEBAR ROAD,WANNEROO WA,6065,WA,08 9405 2799,08 9405 1864,607945,NORTHERN RETAIL NETWORK,,
643516,WARWICK POST SHOP,RP,CENTRO WARWICK SHOPPING CENTRE,SHOP 72  643 BEACH ROAD,WARWICK WA,6024,WA,08 9461 7210,08 9461 7219,607945,NORTHERN RETAIL NETWORK,,
643938,WEST PERTH POST SHOP,RP,,1195 HAY STREET,WEST PERTH WA,6005,WA,08 9461 7611,08 9461 7619,607945,NORTHERN RETAIL NETWORK,,
644113,WILLETTON POST SHOP,RP,SOUTHLANDS BOULEVARDE SHOPPING CENTRE,SHOP 57  45 BURRENDAH BVD,WILLETTON WA,6155,WA,08 9237 5462,08 9237 5467,607937,SOUTHERN RETAIL NETWORK,,
645028,PERTH GPO POST SHOP,RP,PERTH ARCADE,SHOP 5A & SHOP 2 239 MURRAY ST,PERTH WA,6000,WA,08 9237 5460,08 9322 7862,607945,NORTHERN RETAIL NETWORK,,
545270,ALICE SPRINGS POST SHOP,RP,,31-33 HARTLEY STREET,ALICE SPRINGS NT,870,XXX,08 8952 1020,08 8953 4049,500099,NORTHERN TERRITORY CORP OFFICE,,
545369,CASUARINA POST SHOP,RP,SHOP 30A CASUARINA SQUARE,247 TROWER ROAD,CASUARINA NT,810,XXX,08 8923 3900,08 8927 3531,500099,NORTHERN TERRITORY CORP OFFICE,,
545393,DARWIN GPO POST SHOP,RP,,48 CAVENAGH STREET,DARWIN NT,800,XXX,08 8936 1102,08 8981 8366,500099,NORTHERN TERRITORY CORP OFFICE,,
545457,KATHERINE POST SHOP,RP,,13 KATHERINE TERRACE,KATHERINE NT,850,XXX,08 8973 1050,08 8972 3663,500099,NORTHERN TERRITORY CORP OFFICE,,
545545,PALMERSTON POST SHOP,RP,SHOPS 23/25 PALMERSTON SHOPPING CENTRE,CHUNG WAH TERRACE,PALMERSTON NT,830,XXX,08 8924 8001,08 8932 3241,500099,NORTHERN TERRITORY CORP OFFICE,,
