ORG_ID,ORG_NAME,ORG_TYPE,STATUS,ADDRESS_1,ADDRESS_2,ADDRESS_3,STATE,PCODE,GEO_ZONE,GEO_SUBZONE,LATITUDE,LONGITUDE
326553,ALTONA GATE LPO,LPO,OPEN,ALTONA GATE SHOPPING CENTRE,SHOP U5 124-134 MILLERS ROAD,ALTONA NORTH  VIC,VIC,3025,Metro,Capital,-37.82809,144.84872
326561,BEECHWORTH POST SHOP,RP,OPEN,,28A CAMP STREET,BEECHWORTH  VIC,VIC,3747,Rural,Other Rural,-36.35977,146.68766
326633,BELL PARK LPO,LPO,OPEN,,21-23 MILTON STREET,BELL PARK VIC,VIC,3215,Metro,Other Metro,-38.116699,144.333546
326641,BELMONT POST SHOP,RP,OPEN,,2A CORIO STREET,BELMONT  VIC,VIC,3216,Metro,Other Metro,-38.1755,144.34263
326705,BENALLA POST SHOP,RP,OPEN,,44 BRIDGE STREET EAST,BENALLA  VIC,VIC,3672,Rural,Other Rural,-36.55348,145.98148
326713,BENALLA WEST LPO,LPO,OPEN,,24A BRIDGE STREET WEST,BENALLA  VIC,VIC,3672,Rural,Other Rural,-36.55688,145.97328
326756,BENAMBRA LPO,LPO,OPEN,,27 GIBBO STREET,BENAMBRA  VIC,VIC,3900,Rural,Other Rural,-36.954217,147.702918
326764,BENDIGO CENTRAL POST SHOP,RP,OPEN,,39-41 WILLIAMSON STREET,BENDIGO  VIC,VIC,3550,Rural,Large Rural,-36.7591,144.28061
326801,BENDIGO NORTH LPO,LPO,OPEN,,201 ARNOLD STREET,BENDIGO  VIC,VIC,3550,Rural,Large Rural,-36.7472,144.27821
326844,GYMBOWEN CPA,CPA,OPEN,,3145 NATIMUK-FRANCES ROAD,GYMBOWEN VIC,VIC,3401,Rural,Other Rural,-36.73265791,141.5941726
326852,HUNTINGDALE LPO,LPO,OPEN,,292A HUNTINGDALE ROAD,HUNTINGDALE VIC,VIC,3166,Metro,Capital,-37.90979,145.10391
326879,BENDOC LPO,LPO,OPEN,,1 JAMIESON STREET,BENDOC  VIC,VIC,3888,Remote,Other Remote,-37.14685,148.88484
326887,BENNETTSWOOD LPO,LPO,OPEN,,79 STATION STREET,BURWOOD VIC,VIC,3125,Metro,Capital,-37.84959,145.12001
326895,BENTLEIGH POST SHOP,RP,OPEN,,366 CENTRE ROAD,BENTLEIGH  VIC,VIC,3204,Metro,Capital,-37.91809,145.03531
326959,BERRIWILLOCK LPO,LPO,OPEN,,61 TAVERNER STREET,BERRIWILLOCK  VIC,VIC,3531,Rural,Other Rural,-35.63571,142.99161
326975,MERRIJIG CPA,CPA,OPEN,,1870 MOUNT BULLER ROAD,MERRIJIG VIC,VIC,3723,Rural,Other Rural,-37.10316015,146.262259
326991,BERWICK POST SHOP,RP,OPEN,,17 HIGH STREET,BERWICK VIC,VIC,3806,Metro,Capital,-38.03089,145.34451
327003,BETHANGA LPO,LPO,OPEN,,1 JOBLING STREET,BETHANGA VIC,VIC,3691,Rural,Other Rural,-36.12442,147.09796
327038,MERBEIN LPO,LPO,OPEN,,98 COMMERCIAL STREET,MERBEIN VIC,VIC,3505,Rural,Small Rural,-34.16831,142.0606
327054,BEULAH LPO,LPO,OPEN,,77 PHILLIPS STREET,BEULAH  VIC,VIC,3395,Rural,Other Rural,-35.93771,142.41802
327062,BEVERIDGE LPO,LPO,OPEN,,LOT 1 OLD HUME HIGHWAY,BEVERIDGE  VIC,VIC,3753,Rural,Other Rural,-37.46989,144.97201
327089,BIRALLEE PARK LPO,LPO,OPEN,BIRALLEE PARK SHOPPING CENTRE,SHOP G14 3 BIRALLEE PLACE,WEST WODONGA VIC,VIC,3690,Rural,Large Rural,-36.128534,146.865465
327126,BIRREGURRA LPO,LPO,OPEN,,65 MAIN STREET,BIRREGURRA  VIC,VIC,3242,Rural,Other Rural,-38.336912,143.784466
327134,BITTERN LPO,LPO,OPEN,,SHOP 9 2432 FRANKSTON-FLINDERS ROAD,BITTERN  VIC,VIC,3918,Metro,Capital,-38.34009,145.17402
327169,MOOROOPNA LPO,LPO,OPEN,,132 MCLENNAN STREET,MOOROOPNA VIC,VIC,3629,Rural,Large Rural,-36.39458,145.35788
327177,BLACKBURN POST SHOP,RP,OPEN,,9-11 CHAPEL STREET,BLACKBURN  VIC,VIC,3130,Metro,Capital,-37.819019,145.15412
327193,CORRYONG LPO,LPO,OPEN,,44 HANSON STREET,CORRYONG VIC,VIC,3707,Rural,Other Rural,-36.19616,147.90524
327222,TIMBOON LPO,LPO,OPEN,,13 MAIN STREET,TIMBOON VIC,VIC,3268,Rural,Other Rural,-38.48332,142.98236
327257,BLACKWOOD LPO,LPO,OPEN,,23 MARTIN STREET,BLACKWOOD  VIC,VIC,3458,Rural,Other Rural,-37.470165,144.307297
327281,BLAIRGOWRIE LPO,LPO,OPEN,,2849 POINT NEPEAN ROAD,BLAIRGOWRIE  VIC,VIC,3942,Metro,Capital,-38.361158,144.77839
327433,BONNIE DOON LPO,LPO,OPEN,,1 BON CRESCENT,BONNIE DOON VIC,VIC,3720,Rural,Other Rural,-37.02658,145.86069
327476,BOOLARRA LPO,LPO,OPEN,,7 TARWIN STREET,BOOLARRA VIC,VIC,3870,Rural,Small Rural,-38.37858,146.2753
327484,BOORAN ROAD LPO,LPO,OPEN,,177 BOORAN ROAD,CAULFIELD SOUTH VIC,VIC,3162,Metro,Capital,-37.89629,145.03611
327521,BORONIA POST SHOP,RP,OPEN,,UNIT 4 50 DORSET SQUARE,BORONIA VIC,VIC,3155,Metro,Capital,-37.862003,145.287066
327556,BOUNDARY BEND LPO,LPO,OPEN,,8879 MURRAY VALLEY HIGHWAY,BOUNDARY BEND VIC,VIC,3599,Rural,Other Rural,-34.7165,143.14859
327652,BOX HILL NORTH LPO,LPO,OPEN,,953 STATION STREET,BOX HILL NORTH VIC,VIC,3129,Metro,Capital,-37.80129,145.12691
327660,BOX HILL SOUTH LPO,LPO,OPEN,,870 CANTERBURY ROAD,BOX HILL SOUTH VIC,VIC,3128,Metro,Capital,-37.82879,145.12141
327679,BOX HILL CENTRAL POST SHOP,RP,OPEN,BOX HILL CENTRAL,SHOP 11-12 1 MAIN STREET,BOX HILL VIC,VIC,3128,Metro,Capital,-37.81949,145.12151
327716,BRANXHOLME LPO,LPO,OPEN,,67 HENTY HIGHWAY,BRANXHOLME VIC,VIC,3302,Rural,Other Rural,-37.86135,141.80159
327724,BRAYBROOK LPO,LPO,OPEN,,164 CHURCHILL AVENUE,BRAYBROOK VIC,VIC,3019,Metro,Capital,-37.78582,144.85323
327732,BRAYBROOK NORTH LPO,LPO,OPEN,,19 MARKET PLACE,BRAYBROOK VIC,VIC,3019,Metro,Capital,-37.77969,144.84732
327759,KOO WEE RUP LPO,LPO,OPEN,,48 STATION STREET,KOO WEE RUP VIC,VIC,3981,Metro,Capital,-38.19919,145.49071
327783,BRIAGOLONG LPO,LPO,OPEN,,4 AVON STREET,BRIAGOLONG VIC,VIC,3860,Rural,Other Rural,-37.84377,147.06888
327791,BRIAR HILL LPO,LPO,OPEN,,SHOP 3  111 MOUNTAIN VIEW ROAD,BRIAR HILL VIC,VIC,3088,Metro,Capital,-37.70939,145.11981
327839,BRIDGEWATER LPO,LPO,OPEN,,4 MAIN STREET,BRIDGEWATER ON LODDON VIC,VIC,3516,Rural,Other Rural,-36.6015,143.94061
327855,BRIGHTON POST SHOP,RP,OPEN,DENDY PLAZA SHOPPING CENTRE,UNIT 17 26 CHURCH STREET,BRIGHTON VIC,VIC,3186,Metro,Capital,-37.913153,144.9933
327900,BRIGHTON ROAD LPO,LPO,OPEN,,95 BRIGHTON ROAD,ELWOOD VIC,VIC,3184,Metro,Capital,-37.87309,144.99001
327951,BRIM LPO,LPO,OPEN,,36 SWANN STREET,BRIM VIC,VIC,3391,Rural,Other Rural,-36.07721,142.41422
327994,CANTERBURY LPO,LPO,OPEN,,104 MALING ROAD,CANTERBURY VIC,VIC,3126,Metro,Capital,-37.82439,145.08241
328006,GREENVALE LPO,LPO,OPEN,GREENVALE VILLAGE SHOPPING CENTRE,SHOP 10 1-11 GREENVALE DRIVE,GREENVALE  VIC,VIC,3059,Metro,Capital,-37.63959,144.88151
328014,BROADMEADOWS SOUTH LPO,LPO,OPEN,,5 OLSEN PLACE,BROADMEADOWS VIC,VIC,3047,Metro,Capital,-37.68949,144.92671
328057,YEA LPO,LPO,OPEN,,11-13 THE SEMI CIRCLE,YEA VIC,VIC,3717,Rural,Other Rural,-37.21222,145.42401
328081,BRUNSWICK LOWER LPO,LPO,OPEN,,58 SYDNEY ROAD,BRUNSWICK VIC,VIC,3056,Metro,Capital,-37.77647,144.96076
328102,BRUNSWICK NORTH LPO,LPO,OPEN,,650 SYDNEY ROAD,BRUNSWICK VIC,VIC,3056,Metro,Capital,-37.76252,144.96266
328137,BRUNSWICK SOUTH LPO,LPO,OPEN,,34 GRANTHAM STREET,BRUNSWICK WEST VIC,VIC,3055,Metro,Capital,-37.77236,144.94975
328153,BRUTHEN LPO,LPO,OPEN,,47 MAIN STREET,BRUTHEN VIC,VIC,3885,Rural,Other Rural,-37.70846,147.83126
328209,BUCHAN LPO,LPO,OPEN,,57 MAIN ROAD,BUCHAN VIC,VIC,3885,Rural,Other Rural,-37.49866,148.17225
328217,BUFFALO LPO,LPO,OPEN,,7-11 MAIN STREET,BUFFALO VIC,VIC,3958,Rural,Other Rural,-38.65188,146.03151
328233,BULLEEN SOUTH LPO,LPO,OPEN,THOMPSONS HEIGHTS SHOPPING CENTRE,123A THOMPSONS ROAD,BULLEEN VIC,VIC,3105,Metro,Capital,-37.77489,145.09161
328268,MORTLAKE LPO,LPO,OPEN,,89 DUNLOP STREET,MORTLAKE VIC,VIC,3272,Rural,Other Rural,-38.08092,142.80543
328321,BUNGAREE LPO,LPO,OPEN,,322 BUNGAREE-WALLACE ROAD,BUNGAREE VIC,VIC,3352,Rural,Other Rural,-37.55784,144.004354
328348,BUNINYONG LPO,LPO,OPEN,,UNIT 2 403 WARRENHEIP STREET,BUNINYONG VIC,VIC,3357,Rural,Large Rural,-37.64832,143.88478
328380,BURNT BRIDGE LPO,LPO,OPEN,BURNT BRIDGE SHOPPING CENTRE,SHOP 17 434 MAROONDAH HIGHWAY,CROYDON VIC,VIC,3136,Metro,Capital,-37.79619,145.25701
328399,BURNLEY LPO,LPO,OPEN,,354 BURNLEY STREET,RICHMOND VIC,VIC,3121,Metro,Capital,-37.82599,145.00711
328401,BURONGA LPO,LPO,OPEN,,SHOP 5 6-10 STURT HIGHWAY,BURONGA VIC,VIC,2739,Remote,Other Remote,-34.17141,142.18246
328436,WEDDERBURN LPO,LPO,OPEN,,70 HIGH STREET,WEDDERBURN VIC,VIC,3518,Rural,Other Rural,-36.4189,143.61351
328444,BURWOOD POST SHOP,RP,OPEN,,SHOP 4-6 1405 TOORAK ROAD,CAMBERWELL VIC,VIC,3124,Metro,Capital,-37.85031,145.09482
328452,BURWOOD HEIGHTS LPO,LPO,OPEN,,16 BURWOOD HIGHWAY,BURWOOD EAST VIC,VIC,3151,Metro,Capital,-37.85242,145.133383
328495,BUXTON LPO,LPO,OPEN,,2187 MAROONDAH HIGHWAY,BUXTON VIC,VIC,3711,Rural,Other Rural,-37.42336,145.7089
328559,CALIFORNIA GULLY LPO,LPO,OPEN,,313 EAGLEHAWK ROAD,CALIFORNIA GULLY VIC,VIC,3556,Rural,Large Rural,-36.7325,144.25811
328567,CAMBERWELL POST SHOP,RP,OPEN,,2 PROSPECT HILL ROAD,CAMBERWELL VIC,VIC,3124,Metro,Capital,-37.82829,145.05743
328575,CAMBERWELL EAST LPO,LPO,OPEN,,104 CANTERBURY ROAD,CAMBERWELL EAST VIC,VIC,3126,Metro,Capital,-37.82289,145.07081
328612,CAMBERWELL NORTH LPO,LPO,OPEN,,794 BURKE ROAD,CAMBERWELL VIC,VIC,3124,Metro,Capital,-37.82399,145.05821
328620,CAMPBELLFIELD LPO,LPO,OPEN,CAMPBELLFIELD PLAZA,SHOP 2 1434-1468 SYDNEY ROAD,CAMPBELLFIELD VIC,VIC,3061,Metro,Capital,-37.68219,144.95731
328639,CAMPBELLS CREEK LPO,LPO,OPEN,,139 MAIN ROAD,CAMPBELLS CREEK VIC,VIC,3451,Rural,Other Rural,-37.09362,144.20454
328671,CAMPERDOWN POST SHOP,RP,OPEN,,190-192 MANIFOLD STREET,CAMPERDOWN VIC,VIC,3260,Rural,Other Rural,-38.23262,143.14605
328698,CANN RIVER LPO,LPO,OPEN,,15 MONARO HIGHWAY,CANN RIVER VIC,VIC,3890,Remote,Other Remote,-37.56445,149.15134
328743,CARAMUT LPO,LPO,OPEN,,29 BROWN STREET,CARAMUT VIC,VIC,3274,Rural,Other Rural,-37.95772,142.51835
328751,CARDROSS LPO,LPO,OPEN,,412 DAIRTNUNK AVENUE,CARDROSS VIC,VIC,3496,Rural,Small Rural,-34.28631,142.1435
328794,CARISBROOK LPO,LPO,OPEN,,13 BUCKNALL STREET,CARISBROOK VIC,VIC,3464,Rural,Other Rural,-37.0463,143.81482
328866,CARLTON SOUTH POST OFFICE,RP,OPEN,,113-119 LYGON STREET,CARLTON VIC,VIC,3053,Metro,Capital,-37.80428,144.96605
328874,CARNEGIE POST SHOP,RP,OPEN,,95 KOORNANG ROAD,CARNEGIE VIC,VIC,3163,Metro,Capital,-37.88939,145.05771
328938,CARRUM LPO,LPO,OPEN,,514 STATION STREET,CARRUM VIC,VIC,3197,Metro,Capital,-38.07619,145.12332
328954,BELVEDERE PARK LPO,LPO,OPEN,,276 SEAFORD ROAD,SEAFORD VIC,VIC,3198,Metro,Capital,-38.11239,145.15632
328997,CASTLEMAINE POST SHOP,RP,OPEN,,202 BARKER STREET,CASTLEMAINE VIC,VIC,3450,Rural,Other Rural,-37.0639,144.21661
329084,RINGWOOD EAST LPO,LPO,OPEN,,74 RAILWAY PARADE,RINGWOOD EAST VIC,VIC,3135,Metro,Capital,-37.81249,145.24981
329092,CAULFIELD JUNCTION LPO,LPO,OPEN,,123 HAWTHORN ROAD,CAULFIELD NORTH VIC,VIC,3161,Metro,Capital,-37.87319,145.02481
329105,CAULFIELD NORTH LPO,LPO,OPEN,,350 ORRONG ROAD,CAULFIELD NORTH VIC,VIC,3161,Metro,Capital,-37.86299,145.01011
329113,CAULFIELD SOUTH POST SHOP,RP,OPEN,,330-332 HAWTHORN ROAD,CAULFIELD VIC,VIC,3162,Metro,Capital,-37.88664,145.02183
329121,NHILL LPO,LPO,OPEN,,98 NELSON STREET,NHILL VIC,VIC,3418,Rural,Other Rural,-36.33282,141.65064
329156,CAVENDISH LPO,LPO,OPEN,,7 SCOTT STREET,CAVENDISH VIC,VIC,3314,Rural,Other Rural,-37.526951,142.037694
329164,CENTRAL PARK LPO,LPO,OPEN,,122 BURKE ROAD,MALVERN EAST VIC,VIC,3145,Metro,Capital,-37.86579,145.05031
329201,CHADSTONE CENTRE POST SHOP,RP,OPEN,CHADSTONE SHOPPING CENTRE,SHOP F026 1341 DANDENONG ROAD,MALVERN EAST VIC,VIC,3145,Metro,Capital,-37.88639,145.08041
329228,CHAPEL STREET NORTH LPO,LPO,OPEN,,650 CHAPEL STREET,SOUTH YARRA VIC,VIC,3141,Metro,Capital,-37.83815,144.99597
329287,CHELSEA POST SHOP,RP,OPEN,,SHOP 1 1-3 THE STRAND,CHELSEA VIC,VIC,3196,Metro,Capital,-38.05236,145.115234
329308,CHELSEA HEIGHTS LPO,LPO,OPEN,,195 THAMES PROMENADE,CHELSEA HEIGHTS VIC,VIC,3196,Metro,Capital,-38.04531,145.13601
329332,CHELTENHAM EAST LPO,LPO,OPEN,,227 WARRIGAL ROAD,CHELTENHAM VIC,VIC,3192,Metro,Capital,-37.96759,145.07401
329340,CHELTENHAM NORTH LPO,LPO,OPEN,,35 BERNARD STREET,CHELTENHAM VIC,VIC,3192,Metro,Capital,-37.95319,145.06301
329471,CHIRNSIDE PARK LPO,LPO,OPEN,CHIRNSIDE PARK SHOPPING CENTRE,SHOP 605 239-241 MAROONDAH HIGHWAY,CHIRNSIDE PARK VIC,VIC,3116,Metro,Capital,-37.75838,145.314055
329551,CLARINDA LPO,LPO,OPEN,CLARINDA SHOPPING CENTRE,SHOP 3 67 BOURKE ROAD,CLARINDA VIC,VIC,3169,Metro,Capital,-37.94099,145.10291
329586,CLAYTON POST SHOP,RP,OPEN,,18 DUNSTAN STREET,CLAYTON VIC,VIC,3168,Metro,Capital,-37.92539,145.11891
329690,CLUNES LPO,LPO,OPEN,,59 FRASER STREET,CLUNES VIC,VIC,3370,Rural,Other Rural,-37.2941,143.78712
329703,CLYDE LPO,LPO,OPEN,,18 RAILWAY ROAD,CLYDE VIC,VIC,3978,Metro,Capital,-38.132929,145.330288
329711,COATESVILLE LPO,LPO,OPEN,,63 MACKIE ROAD,BENTLEIGH EAST  VIC,VIC,3165,Metro,Capital,-37.91579,145.07451
329762,COBRAM POST SHOP,RP,OPEN,,35 BANK STREET,COBRAM VIC,VIC,3644,Rural,Other Rural,-35.91993,145.64923
329770,COBURG POST SHOP,RP,OPEN,,SHOP 5 435 SYDNEY ROAD,COBURG VIC,VIC,3058,Metro,Capital,-37.743002,144.966085
329877,COCKATOO LPO,LPO,OPEN,,22 MCBRIDE STREET,COCKATOO VIC,VIC,3781,Metro,Capital,-37.93629,145.49161
329893,COLAC POST SHOP,RP,OPEN,,162 MURRAY STREET,COLAC VIC,VIC,3250,Rural,Small Rural,-38.33981,143.58536
329930,COLAC WEST LPO,LPO,OPEN,,420 MURRAY STREET,COLAC VIC,VIC,3250,Rural,Small Rural,-38.33761,143.57245
329949,COLBINABBIN LPO,LPO,OPEN,,37 MITCHELL STREET,COLBINABBIN VIC,VIC,3559,Rural,Other Rural,-36.59109,144.7944
329957,COLDSTREAM LPO,LPO,OPEN,THE LODGE SHOPPING CENTRE,670-672 MAROONDAH HIGHWAY,COLDSTREAM VIC,VIC,3770,Metro,Capital,-37.725177,145.378767
330018,COLLINGWOOD POST SHOP,RP,OPEN,,186-188 SMITH STREET,COLLINGWOOD VIC,VIC,3066,Metro,Capital,-37.80339,144.98371
330026,COLLINGWOOD NORTH LPO,LPO,OPEN,,101 JOHNSTON STREET,COLLINGWOOD VIC,VIC,3066,Metro,Capital,-37.79939,144.98791
330077,COONANS HILL LPO,LPO,OPEN,,67 COONANS ROAD,PASCOE VALE SOUTH VIC,VIC,3044,Metro,Capital,-37.74729,144.93621
330122,CORINELLA LPO,LPO,OPEN,,56 SMYTHE STREET,CORINELLA VIC,VIC,3984,Rural,Other Rural,-38.41459,145.43162
330130,CORIO POST SHOP,RP,OPEN,CORIO SHOPPING CENTRE,SHOP 32 83A PURNELL ROAD,CORIO VIC,VIC,3214,Metro,Other Metro,-38.07416,144.35754
330181,COROP LPO,LPO,OPEN,,1928 MIDLAND HIGHWAY,COROP VIC,VIC,3559,Rural,Other Rural,-36.45689,144.78269
330202,COROROOKE LPO,LPO,OPEN,,540 CORANGAMITE LAKE ROAD,COROROOKE VIC,VIC,3254,Rural,Small Rural,-38.28751,143.52085
330253,COTHAM LPO,LPO,OPEN,,107 COTHAM ROAD,KEW VIC,VIC,3101,Metro,Capital,-37.80759,145.03871
330309,COWES POST SHOP,RP,OPEN,,73-79 THOMPSON AVENUE,COWES VIC,VIC,3922,Rural,Other Rural,-38.45099,145.23942
330333,CRAIGIEBURN POST SHOP,RP,OPEN,,SHOP D5 340 CRAIGIEBURN ROAD,CRAIGIEBURN VIC,VIC,3064,Metro,Capital,-37.5940821,144.9155576
330341,CRANBOURNE PARK POST SHOP,RP,OPEN,CRANBOURNE PARK SHOPPING CENTRE,SHOP 59 123-139 HIGH STREET,CRANBOURNE VIC,VIC,3977,Metro,Capital,-38.10709,145.28171
330413,CRIB POINT LPO,LPO,OPEN,,204 STONY POINT ROAD,CRIB POINT VIC,VIC,3919,Metro,Capital,-38.36489,145.20422
330448,CROMER LPO,LPO,OPEN,,349 BALCOMBE ROAD,BEAUMARIS  VIC,VIC,3193,Metro,Capital,-37.97903,145.045321
330464,HEYWOOD LPO,LPO,OPEN,,50 EDGAR STREET,HEYWOOD VIC,VIC,3304,Rural,Other Rural,-38.13143,141.63027
330528,MILDURA POST SHOP,RP,OPEN,,85 LIME AVENUE,MILDURA VIC,VIC,3500,Rural,Small Rural,-34.18372,142.16109
330536,CROYDON POST SHOP,RP,OPEN,,138-148 MAIN STREET,CROYDON VIC,VIC,3136,Metro,Capital,-37.79729,145.28091
330544,CROYDON NORTH LPO,LPO,OPEN,,5 EXETER ROAD,CROYDON VIC,VIC,3136,Metro,Capital,-37.77059,145.29481
330552,CROYDON SOUTH LPO,LPO,OPEN,,120 BAYSWATER ROAD,CROYDON SOUTH VIC,VIC,3136,Metro,Capital,-37.81139,145.26941
330624,CULGOA LPO,LPO,OPEN,,6 MAIN STREET,CULGOA VIC,VIC,3530,Rural,Other Rural,-35.71702,143.10518
330675,WATERGARDENS POST SHOP,RP,OPEN,WATERGARDENS SHOPPING CENTRE,SHOP 49 399 MELTON HIGHWAY,TAYLORS LAKES VIC,VIC,3038,Metro,Capital,-37.69649,144.77491
330739,DALYSTON LPO,LPO,OPEN,,4213 BASS HIGHWAY,DALYSTON VIC,VIC,3992,Rural,Other Rural,-38.56229,145.54902
330771,DANDENONG POST SHOP,RP,OPEN,,228 LONSDALE STREET,DANDENONG VIC,VIC,3175,Metro,Capital,-37.98749,145.21441
330798,DANDENONG EAST LPO,LPO,OPEN,,106 HERBERT STREET,DANDENONG VIC,VIC,3175,Metro,Capital,-37.98179,145.22231
330800,DANDENONG NORTH LPO,LPO,OPEN,,56 MENZIES AVENUE,DANDENONG VIC,VIC,3175,Metro,Capital,-37.96596,145.20898
330894,DARGO LPO,LPO,OPEN,,111 LIND AVENUE,DARGO VIC,VIC,3862,Rural,Other Rural,-37.46417,147.25077
330907,DARLING LPO,LPO,OPEN,,207 DARLING ROAD,MALVERN EAST VIC,VIC,3145,Metro,Capital,-37.86969,145.06071
330915,DARLING SOUTH LPO,LPO,OPEN,,336 WAVERLEY ROAD,MALVERN EAST VIC,VIC,3145,Metro,Capital,-37.87719,145.05921
330966,DARNUM LPO,LPO,OPEN,,1 CROPLEY STREET,DARNUM VIC,VIC,3822,Rural,Other Rural,-38.18838,146.0038
330974,DARTMOOR LPO,LPO,OPEN,,84 GREENHAM STREET,DARTMOOR VIC,VIC,3304,Rural,Other Rural,-37.92124,141.27627
331029,DEANS MARSH LPO,LPO,OPEN,,1419 BIRREGURRA-DEANS MARSH ROAD,DEANS MARSH VIC,VIC,3235,Rural,Other Rural,-38.39576,143.88488
331037,DEEPDENE LPO,LPO,OPEN,,69 WHITEHORSE ROAD,BALWYN  VIC,VIC,3103,Metro,Capital,-37.81079,145.06531
331053,BELGRAVE LPO,LPO,OPEN,,1706 BURWOOD HIGHWAY,BELGRAVE  VIC,VIC,3160,Metro,Capital,-37.90874,145.35507
331061,DEER PARK LPO,LPO,OPEN,,827A BALLARAT ROAD,DEER PARK VIC,VIC,3023,Metro,Capital,-37.76998,144.7723
331088,MELBOURNE FLINDERS LANE,RP,OPEN,,SHOP 8 271 COLLINS STREET,MELBOURNE  VIC,VIC,3000,Metro,Capital,-37.816694,144.964565
331096,DENDY LPO,LPO,OPEN,,UNIT 2 770 HAMPTON STREET,BRIGHTON VIC,VIC,3186,Metro,Capital,-37.91861,145.006361
331109,BRIMBANK CENTRAL LPO,LPO,OPEN,BRIMBANK CENTRAL SHOPPING CENTRE,SHOP 81T 28-72 NEALE ROAD,DEER PARK VIC,VIC,3023,Metro,Capital,-37.75155,144.76773
331133,DENNINGTON LPO,LPO,OPEN,,71 DRUMMOND STREET,DENNINGTON VIC,VIC,3280,Rural,Small Rural,-38.35502,142.44126
331168,DERRINALLUM LPO,LPO,OPEN,,42 MAIN STREET,DERRINALLUM VIC,VIC,3325,Rural,Other Rural,-37.94721,143.22144
331192,DEVENISH LPO,LPO,OPEN,,26 MAIN STREET,DEVENISH VIC,VIC,3726,Rural,Other Rural,-36.32428,145.89577
331256,DIGBY LPO,LPO,OPEN,,3237 PORTLAND-CASTERTON ROAD,DIGBY VIC,VIC,3309,Rural,Other Rural,-37.80503,141.53107
331272,DINGEE LPO,LPO,OPEN,,18 MACK STREET,DINGEE VIC,VIC,3571,Rural,Other Rural,-36.37099,144.2341
331299,EAGLEHAWK LPO,LPO,OPEN,,SHOP 3 90 VICTORIA STREET,EAGLEHAWK VIC,VIC,3556,Rural,Large Rural,-36.7201,144.25371
331301,DINGLEY LPO,LPO,OPEN,,SHOP 3&4 79 CENTRE DANDENONG ROAD,DINGLEY VILLAGE VIC,VIC,3172,Metro,Capital,-37.98411,145.133756
331328,DOMAIN LPO,LPO,OPEN,,SHOP 3 401 ST KILDA ROAD,MELBOURNE VIC,VIC,3004,Metro,Capital,-37.83573,144.97571
331352,COBDEN LPO,LPO,OPEN,,21 CURDIE STREET,COBDEN VIC,VIC,3266,Rural,Other Rural,-38.32872,143.07805
331360,DONCASTER HEIGHTS LPO,LPO,OPEN,,76 JACKSON COURT,DONCASTER EAST VIC,VIC,3109,Metro,Capital,-37.788733,145.148273
331379,DONCASTER POST SHOP,RP,OPEN,WESTFIELD SHOPPING TOWN,GROUND FLOOR SHOP 24 619 DONCASTER ROAD,DONCASTER VIC,VIC,3108,Metro,Capital,-37.78452,145.12557
331432,DONNYBROOK LPO,LPO,OPEN,,810 DONNYBROOK ROAD,DONNYBROOK  VIC,VIC,3064,Metro,Capital,-37.54268,144.9695
331440,DOOKIE LPO,LPO,OPEN,,60-62 MARY STREET,DOOKIE VIC,VIC,3646,Rural,Other Rural,-36.32698,145.68578
331555,DROMANA POST SHOP,RP,OPEN,DROMANA HUB SHOPPING CENTRE,SHOP 8 251 POINT NEPEAN ROAD,DROMANA VIC,VIC,3936,Metro,Capital,-38.33273,144.96509
331619,DUMBALK LPO,LPO,OPEN,,25 FARMERS ROAD,DUMBALK VIC,VIC,3956,Rural,Other Rural,-38.53228,146.09471
331627,DUNEARN LPO,LPO,OPEN,,SHOP 1 11A DUNEARN ROAD,DANDENONG NORTH VIC,VIC,3175,Metro,Capital,-37.96772,145.20258
331635,DUNKELD LPO,LPO,OPEN,,85-87 WILLS STREET,DUNKELD VIC,VIC,3294,Rural,Other Rural,-37.65032,142.34145
331643,PORT FAIRY LPO,LPO,OPEN,,SHOP 2 22 BANK STREET,PORT FAIRY VIC,VIC,3284,Rural,Other Rural,-38.38523,142.23667
331694,EAGLEMONT LPO,LPO,OPEN,,60-62 SILVERDALE ROAD,EAGLEMONT VIC,VIC,3084,Metro,Capital,-37.76362289,145.0539162
331707,ALEXANDRA LPO,LPO,OPEN,,40 DOWNEY STREET,ALEXANDRA  VIC,VIC,3714,Rural,Other Rural,-37.19188,145.71079
331731,GEELONG EAST LPO,LPO,OPEN,,78A GARDEN STREET,EAST GEELONG VIC,VIC,3219,Metro,Other Metro,-38.15533,144.3711
331758,EAST MELBOURNE POST SHOP,RP,OPEN,,GROUND FLOOR 126 WELLINGTON PARADE,EAST MELBOURNE VIC,VIC,3002,Metro,Capital,-37.816276,144.985898
331766,ECHUCA POST SHOP,RP,OPEN,,227 PAKENHAM STREET,ECHUCA VIC,VIC,3564,Rural,Small Rural,-36.12863,144.74996
331811,EDITHVALE LPO,LPO,OPEN,,253 NEPEAN HIGHWAY,EDITHVALE VIC,VIC,3196,Metro,Capital,-38.03749,145.10782
331854,EILDON LPO,LPO,OPEN,,1 MAIN STREET,EILDON VIC,VIC,3713,Rural,Other Rural,-37.23288,145.90889
331862,ST KILDA WEST LPO,LPO,OPEN,,115 FITZROY STREET,ST KILDA VIC,VIC,3182,Metro,Capital,-37.86009,144.97701
